file,class,method,variable,usage
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\shell\StreamGobbler.java,com.termux.shared.shell.StreamGobbler$OnLineListener,onLine/1[java.lang.String],line,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getExpandedTermuxPaths/1[java.util.List<java.lang.String>],expandedPaths,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getExpandedTermuxPaths/1[java.util.List<java.lang.String>],paths,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getExpandedTermuxPaths/1[java.util.List<java.lang.String>],i,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isTermuxPrefixDirectoryAccessible/2[boolean,boolean]",setMissingPermissions,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isTermuxPrefixDirectoryAccessible/2[boolean,boolean]",createDirectoryIfMissing,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getUnExpandedTermuxPath/1[java.lang.String],path,7
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isAppsTermuxAppDirectoryAccessible/2[boolean,boolean]",setMissingPermissions,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isAppsTermuxAppDirectoryAccessible/2[boolean,boolean]",createDirectoryIfMissing,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,isTermuxPrefixDirectoryEmpty/0,error,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isTermuxFilesDirectoryAccessible/3[com.termux.shared.termux.file.Context,boolean,boolean]",setMissingPermissions,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isTermuxFilesDirectoryAccessible/3[com.termux.shared.termux.file.Context,boolean,boolean]",context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isTermuxFilesDirectoryAccessible/3[com.termux.shared.termux.file.Context,boolean,boolean]",createDirectoryIfMissing,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isTermuxPrefixStagingDirectoryAccessible/2[boolean,boolean]",setMissingPermissions,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"isTermuxPrefixStagingDirectoryAccessible/2[boolean,boolean]",createDirectoryIfMissing,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getExpandedTermuxPath/1[java.lang.String],path,11
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getMatchedAllowedTermuxWorkingDirectoryParentPathForPath/1[java.lang.String],path,5
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],filesDir,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],statScript,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],appShell,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],termuxPackageContext,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],markdownString,6
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],context,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],stderrSet,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],executionCommand,11
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getTermuxFilesStatMarkdownString/1[com.termux.shared.termux.file.Context],statOutput,5
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getUnExpandedTermuxPaths/1[java.util.List<java.lang.String>],unExpandedPaths,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getUnExpandedTermuxPaths/1[java.util.List<java.lang.String>],paths,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,getUnExpandedTermuxPaths/1[java.util.List<java.lang.String>],i,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"validateDirectoryFileExistenceAndPermissions/7[java.lang.String,java.lang.String,boolean,boolean,boolean,boolean,boolean]",ignoreErrorsIfPathIsInParentDirPath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"validateDirectoryFileExistenceAndPermissions/7[java.lang.String,java.lang.String,boolean,boolean,boolean,boolean,boolean]",ignoreIfNotExecutable,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"validateDirectoryFileExistenceAndPermissions/7[java.lang.String,java.lang.String,boolean,boolean,boolean,boolean,boolean]",filePath,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"validateDirectoryFileExistenceAndPermissions/7[java.lang.String,java.lang.String,boolean,boolean,boolean,boolean,boolean]",setMissingPermissionsOnly,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"validateDirectoryFileExistenceAndPermissions/7[java.lang.String,java.lang.String,boolean,boolean,boolean,boolean,boolean]",label,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"validateDirectoryFileExistenceAndPermissions/7[java.lang.String,java.lang.String,boolean,boolean,boolean,boolean,boolean]",createDirectoryIfMissing,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"validateDirectoryFileExistenceAndPermissions/7[java.lang.String,java.lang.String,boolean,boolean,boolean,boolean,boolean]",setPermissions,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"getCanonicalPath/3[java.lang.String,java.lang.String,boolean]",path,5
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"getCanonicalPath/3[java.lang.String,java.lang.String,boolean]",expandPath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\termux\file\TermuxFileUtils.java,com.termux.shared.termux.file.TermuxFileUtils,"getCanonicalPath/3[java.lang.String,java.lang.String,boolean]",prefixForNonAbsolutePath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"getError/2[java.util.List<java.lang.Throwable>,java.lang.Object[]]",args,4
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"getError/2[java.util.List<java.lang.Throwable>,java.lang.Object[]]",e,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"getError/2[java.util.List<java.lang.Throwable>,java.lang.Object[]]",throwablesList,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"getError/2[java.lang.Throwable,java.lang.Object[]]",args,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"getError/2[java.lang.Throwable,java.lang.Object[]]",throwable,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,equalsErrorTypeAndCode/1[com.termux.shared.errors.Error],error,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,getError/1[java.lang.Object[]],args,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,getError/1[java.lang.Object[]],e,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"valueOf/2[java.lang.String,java.lang.Integer]",code,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"valueOf/2[java.lang.String,java.lang.Integer]",type,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"Errno/3[java.lang.String,int,java.lang.String]",code,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"Errno/3[java.lang.String,int,java.lang.String]",type,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\errors\Errno.java,com.termux.shared.errors.Errno,"Errno/3[java.lang.String,int,java.lang.String]",message,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous2,run/0,bytesToWrite,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous2,run/0,e,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous2,run/0,termOut,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous2,run/0,buffer,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous1,run/0,read,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous1,run/0,e,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous1,run/0,termIn,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\terminal-emulator\src\main\java\com\termux\terminal\TerminalSession.java,com.termux.terminal.TerminalSession$Anonymous1,run/0,buffer,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,getNotificationManager/1[com.termux.shared.notification.Context],context,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setNotificationDefaults/2[Notification.Builder,int]",notificationMode,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setNotificationDefaults/2[Notification.Builder,int]",builder,8
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",notificationMode,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",notificationText,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",context,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",builder,10
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",notificationBigText,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",deleteIntent,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",priority,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",title,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",contentIntent,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"geNotificationBuilder/9[com.termux.shared.notification.Context,java.lang.String,int,java.lang.CharSequence,java.lang.CharSequence,java.lang.CharSequence,com.termux.shared.notification.PendingIntent,com.termux.shared.notification.PendingIntent,int]",channelId,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setupNotificationChannel/4[com.termux.shared.notification.Context,java.lang.String,java.lang.CharSequence,int]",notificationManager,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setupNotificationChannel/4[com.termux.shared.notification.Context,java.lang.String,java.lang.CharSequence,int]",importance,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setupNotificationChannel/4[com.termux.shared.notification.Context,java.lang.String,java.lang.CharSequence,int]",context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setupNotificationChannel/4[com.termux.shared.notification.Context,java.lang.String,java.lang.CharSequence,int]",channel,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setupNotificationChannel/4[com.termux.shared.notification.Context,java.lang.String,java.lang.CharSequence,int]",channelName,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\notification\NotificationUtils.java,com.termux.shared.notification.NotificationUtils,"setupNotificationChannel/4[com.termux.shared.notification.Context,java.lang.String,java.lang.CharSequence,int]",channelId,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\app\src\main\java\com\termux\app\fragments\settings\termux\TerminalViewPreferencesFragment.java,com.termux.app.fragments.settings.termux.TerminalViewPreferencesDataStore,TerminalViewPreferencesDataStore/1[com.termux.app.fragments.settings.termux.Context],context,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\app\src\main\java\com\termux\app\fragments\settings\termux\TerminalViewPreferencesFragment.java,com.termux.app.fragments.settings.termux.TerminalViewPreferencesDataStore,"getBoolean/2[java.lang.String,boolean]",key,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\app\src\main\java\com\termux\app\fragments\settings\termux\TerminalViewPreferencesFragment.java,com.termux.app.fragments.settings.termux.TerminalViewPreferencesDataStore,"getBoolean/2[java.lang.String,boolean]",defValue,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\app\src\main\java\com\termux\app\fragments\settings\termux\TerminalViewPreferencesFragment.java,com.termux.app.fragments.settings.termux.TerminalViewPreferencesDataStore,getInstance/1[com.termux.app.fragments.settings.termux.Context],context,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\app\src\main\java\com\termux\app\fragments\settings\termux\TerminalViewPreferencesFragment.java,com.termux.app.fragments.settings.termux.TerminalViewPreferencesDataStore,"putBoolean/2[java.lang.String,boolean]",value,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\app\src\main\java\com\termux\app\fragments\settings\termux\TerminalViewPreferencesFragment.java,com.termux.app.fragments.settings.termux.TerminalViewPreferencesDataStore,"putBoolean/2[java.lang.String,boolean]",key,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"getCanonicalPath/2[java.lang.String,java.lang.String]",path,6
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"getCanonicalPath/2[java.lang.String,java.lang.String]",e,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"getCanonicalPath/2[java.lang.String,java.lang.String]",prefixForNonAbsolutePath,2
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"getCanonicalPath/2[java.lang.String,java.lang.String]",absolutePath,5
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveRegularFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",destFilePath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveRegularFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",ignoreNonExistentSrcFile,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveRegularFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",label,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveRegularFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",srcFilePath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"copySymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",destFilePath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"copySymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",ignoreNonExistentSrcFile,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"copySymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",label,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"copySymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",srcFilePath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveSymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",destFilePath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveSymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",ignoreNonExistentSrcFile,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveSymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",label,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"moveSymlinkFile/4[java.lang.String,java.lang.String,java.lang.String,boolean]",srcFilePath,1
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"isPathInDirPaths/3[java.lang.String,java.util.List<java.lang.String>,boolean]",dirPaths,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"isPathInDirPaths/3[java.lang.String,java.util.List<java.lang.String>,boolean]",isPathInDirPaths,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"isPathInDirPaths/3[java.lang.String,java.util.List<java.lang.String>,boolean]",normalizedDirPath,3
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"isPathInDirPaths/3[java.lang.String,java.util.List<java.lang.String>,boolean]",path,7
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"isPathInDirPaths/3[java.lang.String,java.util.List<java.lang.String>,boolean]",e,0
C:\Users\jeffr\OneDrive\Desktop\termux-app-master\termux-shared\src\main\java\com\termux\shared\file\FileUtils.java,com.termux.shared.file.FileUtils,"isPathInDirPaths/3[java.lang.String,java.util.List<java.lang.String>,boolean]",dirPath,1
